Date,Week,Age,Gender,Incidence,Intensive_Care,2nd_Vac,Lockdown-Intensity
2021-01-29,4.0,47.83885436117723,0.4614786290094935,96.96028880866426,4367.0,0.6211361014352523,3
2021-01-30,4.0,47.71427344536544,0.462442970285689,94.99759326113117,4342.0,0.6854768448928678,3
2021-01-31,4.0,47.50684334172673,0.46350589703862644,94.01083032490975,4337.0,0.7233203076388784,3
2021-02-01,4.0,47.21656405026109,0.4646674092683056,92.94344163658243,4313.0,0.798054500288316,3
2021-02-02,4.0,46.843435570968545,0.4659275069747265,89.08303249097473,4252.0,0.8790103271067471,3
2021-02-03,4.0,46.38745790384909,0.4672861901578894,86.19253910950661,4207.0,0.9974162534899705,3
2021-02-04,5.0,46.1017436181348,0.46874345881779395,83.96510228640193,4170.0,1.0846273969516278,3
2021-02-05,5.0,45.62690883955264,0.47020257925758246,80.88567990373045,4066.0,1.17867247384601,3
2021-02-06,5.0,45.2160661373347,0.4716635514772549,79.01925391095067,3958.0,1.237130813767976,3
2021-02-07,5.0,44.86921551148099,0.47312637547681125,77.6835138387485,3926.0,1.267536464436089,3
2021-02-08,5.0,44.586356961991484,0.4745910512562515,75.66305655836342,3951.0,1.335460782562968,3
2021-02-09,5.0,44.36749048886622,0.47605757881557575,71.8014440433213,3840.0,1.425082628823284,3
2021-02-10,5.0,44.21261609210516,0.4775259581547838,68.02647412755717,3732.0,1.5186020185305336,3
2021-02-11,6.0,44.06975894924801,0.47899618927387594,65.44283995186522,3668.0,1.6016136792226712,3
2021-02-12,6.0,43.97887662885118,0.48041037564732375,63.68231046931408,3546.0,1.6930098701077485,3
2021-02-13,6.0,43.88799430845434,0.4817685172751274,60.31889290012034,3479.0,1.7481336450806717,3
2021-02-14,6.0,43.7971119880575,0.4830706141572869,61.12635379061372,3417.0,1.7792093363969148,3
2021-02-15,6.0,43.70622966766068,0.48431666629380227,61.373044524669076,3426.0,1.8461965599728183,3
2021-02-16,6.0,43.61534734726383,0.4855066736846735,61.5511432009627,3342.0,1.9142459844325619,3
2021-02-17,6.0,43.524465026867,0.48664063632990046,61.21660649819495,3239.0,1.9821991732516406,3
2021-02-18,7.0,43.38160788400985,0.4877185542294833,61.06016847172082,3169.0,2.0463763161201256,3
2021-02-19,7.0,43.29072556361302,0.4887542689965607,61.28279181708785,3114.0,2.113667884909632,3
2021-02-20,7.0,43.199843243216186,0.4897477806311327,63.915764139590856,3068.0,2.1573877364637504,3
2021-02-21,7.0,43.10896092281935,0.4906990891331992,63.04813477737665,3049.0,2.1914479355861176,3
2021-02-22,7.0,43.01807860242251,0.4916081945027603,63.0661853188929,3053.0,2.2616758943614155,3
2021-02-23,7.0,42.92719628202568,0.49247509673981593,64.19975932611311,3030.0,2.3345695803831346,3
2021-02-24,7.0,42.836313961628846,0.49329979584436606,65.75451263537906,2950.0,2.4061616793648595,3
2021-02-25,8.0,42.55059967591456,0.49408229181641083,66.58243080625752,2891.0,2.4776214543406696,3
2021-02-26,8.0,42.459717355517725,0.49495110433111994,67.45367027677497,2841.0,2.559009138596585,3
2021-02-27,8.0,42.36883503512089,0.4959062333884933,67.30204572803851,2820.0,2.6069032110645485,3
2021-02-28,8.0,42.27795271472405,0.49694767898853115,67.79663056558364,2834.0,2.636022912984275,3
2021-03-01,8.0,42.18707039432722,0.49807544113123325,68.1323706377858,2862.0,2.6962122914927034,3
2021-03-02,8.0,42.09618807393038,0.49928951981659964,69.05896510228641,2849.0,2.7590890502667023,3
2021-03-03,8.0,42.00530575353355,0.5005899150446305,69.07460890493381,2816.0,2.8442684187648193,1
2021-03-04,9.0,41.719591467819264,0.5019766268153255,69.32129963898917,2805.0,2.92047621966194,1
2021-03-05,9.0,41.62870914742242,0.5030753249788688,69.57882069795427,2756.0,3.0015884293964517,1
2021-03-06,9.0,41.53782682702559,0.5038860095352602,70.3453670276775,2746.0,3.0602296170356813,1
2021-03-07,9.0,41.44694450662876,0.5044086804844997,70.23826714801444,2779.0,3.100569191711441,1
2021-03-08,9.0,41.35606218623192,0.5046433378265874,70.42839951865223,2857.0,3.162973192900673,1
2021-03-09,9.0,41.26517986583509,0.5045899815615231,71.08182912154031,2776.0,3.2290991074926243,1
2021-03-10,9.0,41.17429754543825,0.5042486116893071,74.31167268351383,2727.0,3.3102702615570436,1
2021-03-11,10.0,41.031440402581104,0.5036192282099392,77.95908543922984,2748.0,3.383619863926413,1
2021-03-12,10.0,40.940558082184275,0.5031186460743141,81.42478941034898,2747.0,3.469180566150665,1
2021-03-13,10.0,40.84967576178743,0.502746865282432,84.04813477737666,2713.0,3.5298054109331027,1
2021-03-14,10.0,40.7587934413906,0.5025038858342927,85.82430806257521,2767.0,3.5727553773619007,1
2021-03-15,10.0,40.66791112099377,0.5023897077298962,88.21660649819495,2825.0,3.6441165108060294,1
2021-03-16,10.0,40.57702880059693,0.5024043309692426,93.38387484957882,2844.0,3.7263149803345477,1
2021-03-17,10.0,40.4861464802001,0.502547755552332,98.64861612515043,2849.0,3.8239737055359013,1
2021-03-18,11.0,40.4861464802001,0.5028199814791642,102.94825511432009,2887.0,3.91517622219414,1
2021-03-19,11.0,40.39526415980326,0.503135048028206,106.76052948255115,2938.0,4.01702961838298,1
2021-03-20,11.0,40.304381839406425,0.5034929551994571,110.06137184115524,2945.0,4.0812729232544225,1
2021-03-21,11.0,40.21349951900959,0.5038937029929179,111.40794223826715,3044.0,4.1273806216425415,1
2021-03-22,11.0,40.12261719861275,0.5043372914085883,113.87845968712395,3139.0,4.219683833440887,1
2021-03-23,11.0,40.031734878215914,0.5048237204464682,118.28158844765343,3156.0,4.321211231396974,1
