Year,Week,Age,Gender,R-value,1rst_Vac,2nd_Vac,Booster,Intensive_Care,Cases,Deaths,Incidence,Hospitalization,Lockdown-Intensity,Date
2021.0,38.0,31.65433169678218,0.4985976949440207,1.03,67.24700086136913,60.287757797989,0.7275967789209302,1427.0,6351.0,44.714285714285715,64.65824308062575,3483.0476190476193,2,2021-09-25
2021.0,38.0,31.769310491969673,0.4979859578694491,1.05,67.26861177742597,60.32721441066166,0.7347278398942082,1427.0,2641.0,45.142857142857146,64.49217809867629,3414.4761904761904,2,2021-09-26
2021.0,38.0,31.884289287157166,0.49765229634515223,1.05,67.32814194179585,60.41672558593521,0.768487302639497,1424.0,5761.0,45.57142857142857,64.91576413959085,3357.9047619047624,2,2021-09-27
2021.0,38.0,31.999268082344653,0.49759671037112996,1.04,67.4166245986598,60.54113661629593,0.8249403323991058,1403.0,12634.0,46.142857142857146,66.57761732851985,3321.714285714286,2,2021-09-28
2021.0,38.0,32.114246877532146,0.4978191999473824,1.02,67.51078154948644,60.68348837596763,0.8912911978011119,1351.0,11377.0,49.42857142857143,67.69554753309266,3316.380952380952,2,2021-09-29
2021.0,39.0,32.25710402038929,0.4983197650739094,1.01,67.60509969501122,60.82328628232518,0.9512014929516115,1342.0,9497.0,50.857142857142854,68.18772563176896,3332.761904761905,2,2021-09-30
2021.0,39.0,32.37208281557678,0.49872924567124893,1.01,67.65797275893809,60.894613733295074,0.9799699347829107,1344.0,8380.0,51.57142857142857,68.16004813477738,3336.7619047619046,2,2021-10-01
2021.0,39.0,32.487061610764265,0.4990476417394008,1.01,67.6743580797068,60.91254844787851,0.9840611524566825,1320.0,6152.0,52.0,67.92057761732852,3344.5714285714284,2,2021-10-02
2021.0,39.0,32.60204040595176,0.4992749532783653,1.02,67.68086601490678,60.920663518277586,0.9861338275675052,1320.0,2644.0,52.0,67.92418772563177,3358.095238095238,2,2021-10-03
2021.0,39.0,32.71701920113925,0.49941118028814213,1.02,67.71954191594455,60.9728629327198,1.0100002664524301,1336.0,5648.0,50.714285714285715,67.78820697954272,3370.4761904761904,2,2021-10-04
2021.0,39.0,32.83199799632674,0.4994563227687316,1.03,67.78575805144962,61.074713923017626,1.06113387117428,1348.0,12209.0,53.857142857142854,67.27677496991576,3368.380952380952,2,2021-10-05
2021.0,39.0,32.94697679151423,0.4994103807201334,1.04,67.85583804792739,61.18649402554106,1.1248935919513803,1347.0,11090.0,54.57142857142857,66.93140794223827,3333.1428571428573,2,2021-10-06
2021.0,40.0,33.23269107722852,0.4992733541423477,1.05,67.93081042378748,61.30274066473687,1.1877330594146216,1364.0,10117.0,57.0,67.67749699157642,3289.047619047619,2,2021-10-07
2021.0,40.0,33.347669872416006,0.49901666738558426,1.05,68.00028293278356,61.40122701644793,1.2390398882896683,1343.0,9199.0,58.0,68.66305655836342,3267.2380952380954,2,2021-10-08
2021.0,40.0,33.4626486676035,0.49864032044984313,1.06,68.01963952895781,61.42431875842551,1.2453758022819517,1333.0,7020.0,57.285714285714285,69.70758122743682,3262.380952380952,2,2021-10-09
2021.0,40.0,33.57762746279099,0.49814431333512427,1.07,68.02776301997545,61.43391706063633,1.248304974594693,1337.0,2636.0,58.0,69.69795427196149,3265.904761904762,2,2021-10-10
2021.0,40.0,33.69260625797848,0.4975286460414276,1.09,68.06333050981974,61.48393433192647,1.2774908385173769,1346.0,6226.0,60.57142857142857,70.39350180505416,3274.0,2,2021-10-11
2021.0,40.0,33.80758505316597,0.4967933185687533,1.12,68.12330335813667,61.576826987023885,1.3393138170260939,1375.0,12628.0,60.857142857142854,70.8977135980746,3309.0476190476193,2,2021-10-12
2021.0,40.0,33.92256384835347,0.4959383309171013,1.14,68.1895567849525,61.68170940000266,1.414820300691868,1394.0,12049.0,58.714285714285715,72.05174488567991,3373.619047619048,2,2021-10-13
2021.0,41.0,33.92256384835347,0.4949636830864715,1.18,68.25625169276988,61.78964849751805,1.489478707774282,1389.0,11303.0,58.42857142857143,73.47894103489772,3442.7619047619046,2,2021-10-14
2021.0,41.0,34.03754264354096,0.4941780677541222,1.2,68.31427336347234,61.87867007396972,1.5470649122027214,1396.0,11122.0,60.714285714285715,75.79302045728039,3522.0,2,2021-10-15
2021.0,41.0,34.15252143872844,0.4935814849200537,1.22,68.33277947717221,61.9019939844304,1.5549694671378445,1400.0,8482.0,60.714285714285715,77.5523465703971,3595.9047619047624,2,2021-10-16
2021.0,41.0,34.26750023391593,0.49317393458426567,1.24,68.33976257584797,61.911115920219935,1.5590089581547586,1414.0,3403.0,61.857142857142854,78.47533092659447,3670.3809523809527,2,2021-10-17
2021.0,41.0,34.38247902910343,0.49295541674675836,1.25,68.37042806274589,61.95521590255468,1.5944657770122768,1451.0,8061.0,67.14285714285714,80.6835138387485,3753.8095238095234,2,2021-10-18
2021.0,41.0,34.49745782429092,0.49292593140753155,1.26,68.42456181356546,62.04290461538314,1.6654732444769615,1467.0,19076.0,74.0,88.44283995186522,3859.714285714286,2,2021-10-19
2021.0,41.0,34.61243661947841,0.49308547856658536,1.26,68.48307548898082,62.13954444573895,1.7546548126812351,1472.0,17910.0,79.28571428571429,95.49578820697954,4016.0952380952376,2,2021-10-20
2021.0,42.0,34.8981509051927,0.4934340582239199,1.24,68.54275361564821,62.23628532351746,1.8451211266883867,1525.0,17213.0,86.57142857142857,102.60770156438026,4220.7619047619055,2,2021-10-21
2021.0,42.0,35.01312970038018,0.49365043887316196,1.21,68.59161726219587,62.311500694370224,1.9120626383349744,1531.0,16630.0,90.71428571428571,109.2358604091456,4445.9047619047615,2,2021-10-22
2021.0,42.0,35.12810849556768,0.4937346205143117,1.19,68.60951227957753,62.33230563693649,1.9256438931238251,1593.0,13289.0,96.71428571428571,115.02045728038507,4709.9047619047615,2,2021-10-23
2021.0,42.0,35.24308729075517,0.49368660314736906,1.2,68.61514807928397,62.33920573237217,1.9303931219906438,1617.0,5165.0,97.0,117.14079422382672,5001.333333333334,2,2021-10-24
2021.0,42.0,35.35806608594266,0.49350638677233405,1.2,68.64838305778764,62.38636600808007,1.9784219243555385,1671.0,11793.0,96.28571428571429,121.63176895306859,5289.142857142857,2,2021-10-25
2021.0,42.0,35.47304488113015,0.49319397138920673,1.19,68.70166151435082,62.47647384432574,2.0845590094994804,1695.0,26299.0,93.42857142857143,130.323706377858,5556.666666666667,2,2021-10-26
2021.0,42.0,35.58802367631764,0.492749356997987,1.19,68.75960499359522,62.5747845659926,2.2163886048099655,1758.0,27309.0,97.42857142857143,141.63417569193743,5776.380952380952,2,2021-10-27
2021.0,43.0,35.58802367631764,0.4921725435986749,1.17,68.82023465015969,62.6731301730792,2.353479883773811,1802.0,24279.0,95.42857142857143,150.13718411552347,6001.619047619048,2,2021-10-28
2021.0,43.0,35.70300247150514,0.49170738096502475,1.17,68.87298381069921,62.752595550412835,2.4667889300383132,1862.0,22521.0,94.14285714285714,157.2262334536703,6215.619047619047,2,2021-10-29
2021.0,43.0,35.81798126669262,0.49135386909703666,1.17,68.8914033123225,62.77263181079929,2.4901188552265308,1929.0,17086.0,90.71428571428571,161.7954271961492,6400.952380952381,2,2021-10-30
2021.0,43.0,35.93296006188011,0.4911120079947105,1.18,68.89686588787573,62.778736759253974,2.497536217230787,1978.0,7473.0,92.57142857142857,164.57280385078218,6560.0,2,2021-10-31
2021.0,43.0,36.0479388570676,0.4909817976580463,1.2,68.91272552145733,62.800933509773365,2.5350861612727695,2054.0,11392.0,87.85714285714286,164.09025270758121,6725.52380952381,2,2021-11-01
2021.0,43.0,36.162917652255096,0.490963238087044,1.22,68.95767358037544,62.87353006825453,2.671231925067081,2132.0,24294.0,88.71428571428571,161.67749699157642,6850.095238095238,2,2021-11-02
2021.0,43.0,36.277896447442586,0.4910563292817037,1.23,69.01976240984149,62.962545629978656,2.865661601684653,2220.0,36044.0,85.42857142857143,172.18892900120338,6976.952380952382,2,2021-11-03
2021.0,44.0,36.42075359029973,0.49126107124202534,1.23,69.08101398923375,63.0519689902301,3.0695692859622214,2326.0,36401.0,82.71428571428571,186.77617328519855,7059.333333333334,2,2021-11-04
2021.0,44.0,36.53573238548722,0.4914365643508725,1.22,69.13420463077482,63.12126827507298,3.246402275684195,2411.0,33626.0,77.57142857142857,200.1395908543923,7132.857142857143,2,2021-11-05
2021.0,44.0,36.65071118067471,0.49158280860824505,1.22,69.15558578423958,63.139528987889165,3.28825635875492,2441.0,23742.0,74.0,208.14921780986762,7195.333333333334,2,2021-11-06
2021.0,44.0,36.7656899758622,0.4916998040141432,1.22,69.1651251421205,63.148572732220664,3.3075828812914727,2533.0,11824.0,70.57142857142857,213.38507821901322,7234.857142857143,3,2021-11-07
2021.0,44.0,36.88066877104969,0.49178755056856677,1.21,69.20136387555841,63.18999616079941,3.429237963492649,2613.0,23980.0,67.0,228.53309265944645,7261.619047619047,3,2021-11-08
2021.0,44.0,36.99564756623719,0.4918460482715158,1.18,69.26703988853026,63.27111438526146,3.678375195937268,2678.0,46451.0,56.42857142857143,255.19614921780988,7352.7619047619055,3,2021-11-09
2021.0,44.0,37.11062636142468,0.4918752971229904,1.18,69.33569078574416,63.35460120942938,3.9853043364922485,2732.0,49454.0,44.285714285714285,271.3333333333333,7399.333333333334,3,2021-11-10
2021.0,44.0,37.18655348592252,0.49187529712299033,1.18,69.40458467795074,63.43830336084329,4.28883154714972,2818.0,49454.0,34.714285714285715,288.2295961666731,7433.619047619047,3,2021-11-11
2021.0,44.0,37.30153228111003,0.49187529712299033,1.18,69.40458467795074,63.43830336084329,4.28883154714972,2852.0,49454.0,29.142857142857142,304.97898798460295,7448.0952380952385,3,2021-11-12
2021.0,44.0,37.41651107629752,0.4918752971229904,1.18,69.40458467795074,63.43830336084329,4.28883154714972,2925.0,49454.0,28.142857142857142,321.7283798025328,7454.285714285715,3,2021-11-13
2021.0,44.0,37.53148987148501,0.49187529712299033,1.18,69.40458467795074,63.43830336084329,4.28883154714972,3021.0,49454.0,27.714285714285715,338.4777716204627,7473.333333333334,3,2021-11-14
